Material;Venda_pallet;Embalagem;Quantidade_de_cxs;Data;Quantidade;Peso;Frequencia
2884;0,236363636;N8;36;44835;36,4;243,88;7
2884;0,450649351;N8;69;44652;69,4;464,98;6
2884;0,523246753;N8;81;44805;80,58;539,89;11
2884;1,285714286;N8;198;44743;198;1326,6;6
2884;0;N8;0;44866;-123,23;-825,64;7
2885;0,006493506;N8;1;44774;1;6,7;1
2885;0,012987013;N8;2;44621;2;13,4;2
2885;0,025974026;N8;4;44743;4;26,8;2
2885;0,025974026;N8;4;44835;4;26,8;1
2885;0,032467532;N8;5;44805;5;33,5;3
2885;0,051948052;N8;8;44593;8;53,6;4
2885;0,090909091;N8;14;44652;14;93,8;2
2885;0,11038961;N8;17;44866;17;113,9;3
2885;0,324675325;N8;50;44713;50;335;1
2885;0;N8;0;44682;0;0;2
2885;0;N8;0;44562;0;0;0
2928;0,006493506;N8;1;44682;0,5;6;1
2928;0,006493506;N8;1;44866;0,5;6;1
2928;0,045454545;N8;7;44713;3,5;42;1
2928;0,058441558;N8;9;44774;4,5;54;3
2928;0,064935065;N8;10;44835;5;60;1
2928;0,188311688;N8;29;44805;14,5;174;2
2928;0;N8;0;44562;0;0;0
2928;0;N8;0;44593;0;0;0
2928;0;N8;0;44621;0;0;0
2928;0;N8;0;44652;0;0;0
2928;0;N8;0;44743;0;0;0
2932;0,006493506;N8;1;44805;0,5;6,53;1
2932;0,038961039;N8;6;44866;3;39,17;2
2932;0,064935065;N8;10;44682;5;65,29;3
2932;0,064935065;N8;10;44593;5;65,29;1
2932;0,084415584;N8;13;44774;6,5;84,88;3
2932;0,12987013;N8;20;44835;10;130,58;1
2932;0,155844156;N8;24;44562;12;156,7;2
2932;0,207792208;N8;32;44652;16;208,93;3
2932;0,246753247;N8;38;44743;19;248,1;4
2932;0,402597403;N8;62;44621;31;404,8;3
2932;0,805194805;N8;124;44713;62;809,6;2
3384;1,922077922;N8;296;44593;148;2516;99
3384;2,305194805;N8;355;44562;177,5;3017,5;97
3384;2,402597403;N8;370;44621;185;3145;92
3384;2,40961039;N8;371;44866;185,54;3154,18;91
3384;2,538961039;N8;391;44835;195,5;3323,5;85
3384;2,857142857;N8;440;44713;220;3740;103
3384;2,974025974;N8;458;44774;229;3893;111
3384;3,26;N8;502;44805;251,02;4267,34;120
3384;3,668831169;N8;565;44682;282,5;4802,5;118
3384;4,928571429;N8;759;44743;379,5;6451,5;122
3384;5,493506494;N8;846;44652;423;7191;103
3396;0,058441558;N8;9;44652;45;20,07;3
3396;0,064935065;N8;10;44562;50;22,3;1
3396;0,168831169;N8;26;44713;130;57,98;8
3396;0,902597403;N8;139;44866;695;309,97;22
3396;1,655844156;N8;255;44835;1275;568,65;38
3396;1,876623377;N8;289;44621;1445;644,47;38
3396;1,902597403;N8;293;44805;1465;653,39;29
3396;2,772727273;N8;427;44593;2135;952,21;42
3396;3,961038961;N8;610;44774;3050;1360,3;35
3396;0;N8;0;44743;0;0;0
3396;0;N8;0;44682;-125;-55,75;1
3506;1,285714286;N8;198;44652;19800;950,4;66
3506;1,350649351;N8;208;44713;20800;998,4;61
3506;2,253246753;N8;347;44835;34700;1665,6;117
3506;2,292207792;N8;353;44866;35300;1694,4;107
3506;2,88961039;N8;445;44562;44500;2136;65
3506;2,88961039;N8;445;44743;44500;2136;55
3506;3,714285714;N8;572;44621;57200;2745,6;155
3506;4,363636364;N8;672;44682;67200;3225,6;103
3506;4,744025974;N8;731;44774;73058;3506,78;173
3506;4,967532468;N8;765;44805;76500;3672;174
3506;6,038961039;N8;930;44593;93000;4464;167
3507;1,233766234;N8;190;44562;19000;1045;58
3507;1,24025974;N8;191;44652;19100;1050,5;39
3507;1,624675325;N8;250;44866;25020;1376,1;82
3507;2,051948052;N8;316;44621;31600;1738;109
3507;2,103896104;N8;324;44835;32400;1782;90
3507;2,207792208;N8;340;44805;34000;1870;118
3507;2,396103896;N8;369;44682;36900;2029,5;78
3507;2,720779221;N8;419;44743;41900;2304,5;47
3507;2,922077922;N8;450;44713;45000;2475;100
3507;3,577922078;N8;551;44774;55100;3030,5;124
3507;3,740779221;N8;576;44593;57608;3168,44;115
3510;0,357142857;N8;55;44652;2750;211,75;7
3510;1,766233766;N8;272;44621;13600;1047,2;89
3510;1,967532468;N8;303;44866;15150;1166,55;86
3510;2,155844156;N8;332;44562;16600;1278,2;58
3510;2,201298701;N8;339;44743;16950;1305,15;33
3510;2,415584416;N8;372;44805;18600;1432,2;123
3510;2,461038961;N8;379;44682;18950;1459,15;68
3510;3,032467532;N8;467;44835;23350;1797,95;85
3510;3,279220779;N8;505;44713;25250;1944,25;96
3510;3,480519481;N8;536;44774;26800;2063,6;116
3510;4,201298701;N8;647;44593;32350;2490,95;102
3512;0,116883117;N8;18;44652;900;96,3;10
3512;0,298701299;N8;46;44562;2300;246,1;15
3512;0,837662338;N8;129;44835;6450;690,15;45
3512;0,961038961;N8;148;44866;7400;791,8;36
3512;1,090909091;N8;168;44682;8400;898,8;41
3512;1,188311688;N8;183;44713;9150;979,05;48
3512;1,402597403;N8;216;44743;10800;1155,6;58
3512;1,474025974;N8;227;44774;11350;1214,45;47
3512;1,61038961;N8;248;44621;12400;1326,8;54
3512;1,818181818;N8;280;44805;14000;1498;50
3512;3,162337662;N8;487;44593;24350;2605,45;52
3513;0,019480519;N8;3;44652;150;17,25;4
3513;0,136363636;N8;21;44621;1050;120,75;10
3513;0,241558442;N8;37;44835;1860;213,9;18
3513;0,525974026;N8;81;44866;4050;465,75;25
3513;0,727272727;N8;112;44743;5600;644;24
3513;1,006493506;N8;155;44774;7750;891,25;31
3513;1,155844156;N8;178;44713;8900;1023,5;31
3513;1,229090909;N8;189;44593;9464;1088,36;34
3513;1,636363636;N8;252;44682;12600;1449;33
3513;1,792207792;N8;276;44805;13800;1587;38
3513;0;N8;0;44562;0;0;0
3514;2,682727273;N8;413;44562;20657;2458,18;86
3514;3,324935065;N8;512;44805;25602;3046,64;149
3514;3,564935065;N8;549;44621;27450;3266,55;113
3514;3,753246753;N8;578;44866;28900;3439,1;110
3514;4,177402597;N8;643;44713;32166;3827,75;120
3514;4,181688312;N8;644;44835;32199;3831,68;129
3514;5,350649351;N8;824;44774;41200;4902,8;126
3514;5,602597403;N8;863;44652;43140;5133,66;111
3514;5,864545455;N8;903;44743;45157;5373,68;94
3514;6,14;N8;946;44593;47278;5626,08;125
3514;6,342597403;N8;977;44682;48838;5811,77;127
3515;0,220779221;N8;34;44743;1700;222,7;14
3515;0,324675325;N8;50;44713;2500;327,5;8
3515;0,344155844;N8;53;44562;2650;347,15;12
3515;0,493506494;N8;76;44835;3800;497,8;29
3515;0,584415584;N8;90;44621;4500;589,5;22
3515;0,831168831;N8;128;44652;6400;838,4;25
3515;1,116883117;N8;172;44774;8600;1126,6;49
3515;1,248311688;N8;192;44866;9612;1259,17;42
3515;1,311688312;N8;202;44682;10100;1323,1;24
3515;1,428571429;N8;220;44805;11000;1441;58
3515;1,603896104;N8;247;44593;12350;1617,85;44
3516;0,502380952;N8;77;44835;2321;336,545;23
3516;1,233766234;N8;190;44713;5700;826,5;15
3516;1,519480519;N8;234;44743;7020;1017,9;36
3516;1,699134199;N8;262;44682;7850;1138,25;38
3516;1,730952381;N8;267;44621;7997;1159,57;57
3516;1,761904762;N8;271;44866;8140;1180,3;58
3516;1,952813853;N8;301;44593;9022;1308,19;55
3516;1,988744589;N8;306;44562;9188;1332,26;47
3516;2,097402597;N8;323;44652;9690;1405,05;43
3516;2,504329004;N8;386;44805;11570;1677,65;39
3516;2,971212121;N8;458;44774;13727;1990,42;69
3517;0,038961039;N8;6;44652;180;28,08;5
3517;1,173160173;N8;181;44621;5420;845,52;21
3517;1,487012987;N8;229;44593;6870;1071,72;21
3517;1,601731602;N8;247;44743;7400;1154,4;35
3517;1,770562771;N8;273;44835;8180;1276,08;38
3517;1,861471861;N8;287;44866;8600;1341,6;38
3517;2,025974026;N8;312;44713;9360;1460,16;56
3517;2,416666667;N8;372;44562;11165;1741,74;40
3517;2,844155844;N8;438;44805;13140;2049,84;62
3517;3,422077922;N8;527;44774;15810;2466,36;52
3517;4,337662338;N8;668;44682;20040;3126,24;42
3520;0,448051948;N8;69;44562;1725;367,425;22
3520;0,798701299;N8;123;44866;3075;654,975;25
3520;0,948051948;N8;146;44835;3650;777,45;28
3520;1,11038961;N8;171;44652;4275;910,575;28
3520;1,220779221;N8;188;44593;4700;1001,1;29
3520;1,246753247;N8;192;44621;4800;1022,4;30
3520;1,298701299;N8;200;44805;5000;1065;39
3520;1,422077922;N8;219;44713;5475;1166,18;27
3520;1,441558442;N8;222;44682;5550;1182,15;33
3520;1,457142857;N8;224;44743;5610;1194,93;18
3520;1,88961039;N8;291;44774;7275;1549,58;28
3521;0,002337662;N8;0;44652;9;2,07;1
3521;0,311688312;N8;48;44621;1200;276;13
3521;0,824675325;N8;127;44866;3175;730,25;35
3521;0,858181818;N8;132;44562;3304;759,92;31
3521;1,083116883;N8;167;44835;4170;959,1;47
3521;1,672727273;N8;258;44593;6440;1481,2;44
3521;1,70987013;N8;263;44682;6583;1514,09;54
3521;1,785714286;N8;275;44713;6875;1581,25;66
3521;2,033506494;N8;313;44743;7829;1800,67;42
3521;2,358441558;N8;363;44774;9080;2088,4;55
3521;2,42987013;N8;374;44805;9355;2151,65;57
3522;0,168831169;N8;26;44562;520;140,4;5
3522;0,649350649;N8;100;44682;2000;540;13
3522;0,701298701;N8;108;44774;2160;583,2;28
3522;0,707792208;N8;109;44621;2180;588,6;8
3522;0,886363636;N8;136;44835;2730;737,1;28
3522;0,974025974;N8;150;44713;3000;810;37
3522;1,155844156;N8;178;44743;3560;961,2;30
3522;1,243506494;N8;192;44866;3830;1034,1;29
3522;1,285714286;N8;198;44805;3960;1069,2;38
3522;2,012987013;N8;310;44593;6200;1674;32
3522;0;N8;0;44652;0;0;0
3536;0,142857143;N8;22;44713;1100;137,5;10
3536;0,201298701;N8;31;44805;1550;193,75;13
3536;0,253246753;N8;39;44652;1950;243,75;8
3536;0,322077922;N8;50;44835;2480;310;16
3536;0,412337662;N8;63;44562;3175;396,875;13
3536;0,415584416;N8;64;44774;3200;400;20
3536;0,428571429;N8;66;44593;3300;412,5;12
3536;0,461038961;N8;71;44866;3550;443,75;15
3536;0,569480519;N8;88;44682;4385;548,125;18
3536;0,733766234;N8;113;44743;5650;706,25;32
3536;1,291558442;N8;199;44621;9945;1243,13;17
3537;0,012987013;N8;2;44562;60;7,62;1
3537;0,045454545;N8;7;44805;210;26,67;6
3537;0,064935065;N8;10;44593;300;38,1;6
3537;0,090909091;N8;14;44713;420;53,34;5
3537;0,12987013;N8;20;44866;600;76,2;5
3537;0,157575758;N8;24;44774;728;92,456;8
3537;0,175324675;N8;27;44743;810;102,87;4
3537;0,175324675;N8;27;44652;810;102,87;2
3537;0,181818182;N8;28;44621;840;106,68;7
3537;0,214285714;N8;33;44682;990;125,73;9
3537;0;N8;0;44835;0;0;0
3538;0,006493506;N8;1;44682;20;5,8;3
3538;0,006493506;N8;1;44866;20;5,8;1
3538;0,019480519;N8;3;44713;60;17,4;2
3538;0,025974026;N8;4;44835;80;23,2;3
3538;0,032467532;N8;5;44593;100;29;3
3538;0,071428571;N8;11;44621;220;63,8;7
3538;0,084415584;N8;13;44743;260;75,4;3
3538;0,142857143;N8;22;44562;440;127,6;2
3538;0,194805195;N8;30;44774;600;174;2
3538;0,363636364;N8;56;44805;1120;324,8;10
3538;0,798701299;N8;123;44652;2460;713,4;4
3540;0,012987013;N8;2;44593;40;12,04;2
3540;0,025974026;N8;4;44621;80;24,08;3
3540;0,038961039;N8;6;44835;120;36,12;3
3540;0,045454545;N8;7;44743;140;42,14;3
3540;0,051948052;N8;8;44713;160;48,16;4
3540;0,051948052;N8;8;44682;160;48,16;3
3540;0,06038961;N8;9;44866;186;55,986;3
3540;0,077922078;N8;12;44805;240;72,24;5
3540;0,077922078;N8;12;44774;240;72,24;3
3540;0;N8;0;44562;0;0;0
3540;0;N8;0;44652;0;0;0
3546;0,019480519;N8;3;44713;150;14,7;2
3546;0,103896104;N8;16;44805;800;78,4;6
3546;0,493506494;N8;76;44774;3800;372,4;15
3546;0,850649351;N8;131;44562;6550;641,9;31
3546;0,850649351;N8;131;44743;6550;641,9;14
3546;0,915584416;N8;141;44621;7050;690,9;45
3546;0,941558442;N8;145;44835;7250;710,5;18
3546;1,279220779;N8;197;44593;9850;965,3;37
3546;1,577922078;N8;243;44682;12150;1190,7;51
3546;1,772727273;N8;273;44652;13650;1337,7;44
3546;2,24025974;N8;345;44866;17250;1690,5;27
3548;0,116883117;N8;18;44835;450;91,35;12
3548;0,136363636;N8;21;44652;525;106,575;11
3548;0,142857143;N8;22;44805;550;111,65;12
3548;0,162337662;N8;25;44743;625;126,875;11
3548;0,175324675;N8;27;44562;675;137,025;7
3548;0,181818182;N8;28;44621;700;142,1;16
3548;0,266233766;N8;41;44866;1025;208,075;13
3548;0,350649351;N8;54;44593;1350;274,05;14
3548;0,357142857;N8;55;44774;1375;279,125;22
3548;0,428571429;N8;66;44713;1650;334,95;18
3548;0,441558442;N8;68;44682;1700;345,1;14
3549;0,051948052;N8;8;44835;160;40,64;2
3549;0,058441558;N8;9;44743;180;45,72;3
3549;0,064935065;N8;10;44652;200;50,8;2
3549;0,097402597;N8;15;44713;300;76,2;1
3549;0,123376623;N8;19;44866;380;96,52;4
3549;0;N8;0;44562;0;0;0
3549;0;N8;0;44593;0;0;0
3549;0;N8;0;44621;0;0;0
3549;0;N8;0;44682;0;0;0
3549;0;N8;0;44774;0;0;0
3549;0;N8;0;44805;0;0;0
3553;0,006493506;N8;1;44805;20;9,08;1
3553;0,019480519;N8;3;44652;60;27,24;2
3553;0,025974026;N8;4;44593;80;36,32;2
3553;0,025974026;N8;4;44743;80;36,32;2
3553;0,032467532;N8;5;44713;100;45,4;3
3553;0,032467532;N8;5;44562;100;45,4;1
3553;0,032467532;N8;5;44866;100;45,4;1
3553;0,045454545;N8;7;44774;140;63,56;3
3553;0,051948052;N8;8;44682;160;72,64;1
3553;0;N8;0;44621;0;0;0
3553;0;N8;0;44835;0;0;0
3555;0,012987013;N8;2;44562;200;7;2
3555;0,019480519;N8;3;44652;300;10,5;3
3555;0,025974026;N8;4;44805;400;14;1
3555;0,032467532;N8;5;44713;500;17,5;5
3555;0,032467532;N8;5;44621;500;17,5;4
3555;0,038961039;N8;6;44866;600;21;4
3555;0,045454545;N8;7;44743;700;24,5;7
3555;0,045454545;N8;7;44593;700;24,5;2
3555;0,097402597;N8;15;44774;1500;52,5;5
3555;0,123376623;N8;19;44682;1900;66,5;4
3555;0,292207792;N8;45;44835;4500;157,5;6
3559;0,012987013;N8;2;44805;100;10;2
3559;0,071428571;N8;11;44562;550;55;6
3559;0,084415584;N8;13;44652;650;65;9
3559;0,155844156;N8;24;44866;1200;120;7
3559;0,162337662;N8;25;44743;1250;125;10
3559;0,207792208;N8;32;44682;1600;160;8
3559;0,24025974;N8;37;44621;1850;185;12
3559;0,318181818;N8;49;44593;2450;245;5
3559;0,331168831;N8;51;44835;2550;255;14
3559;0,396103896;N8;61;44774;3050;305;8
3559;0,467532468;N8;72;44713;3600;360;14
3561;0,006493506;N8;1;44835;25;5,15;1
3561;0,012987013;N8;2;44682;50;10,3;2
3561;0,025974026;N8;4;44652;100;20,6;1
3561;0,149350649;N8;23;44562;575;118,45;3
3561;0;N8;0;44593;0;0;0
3561;0;N8;0;44621;0;0;0
3561;0;N8;0;44713;0;0;0
3561;0;N8;0;44743;0;0;0
3561;0;N8;0;44774;0;0;0
3561;0;N8;0;44805;0;0;0
3561;0;N8;0;44866;0;0;0
3562;0,006493506;N8;1;44593;20;5,28;1
3562;0,006493506;N8;1;44774;20;5,28;1
3562;0,012987013;N8;2;44835;40;10,56;2
3562;0,012987013;N8;2;44621;40;10,56;1
3562;0,025974026;N8;4;44866;80;21,12;3
3562;0,025974026;N8;4;44713;80;21,12;2
3562;0,032467532;N8;5;44682;100;26,4;1
3562;0,038961039;N8;6;44562;120;31,68;3
3562;0;N8;0;44652;0;0;0
3562;0;N8;0;44743;0;0;0
3562;0;N8;0;44805;0;0;0
3570;0,006493506;N8;1;44652;50;2,75;1
3570;0,032467532;N8;5;44743;250;13,75;4
3570;0,032467532;N8;5;44621;250;13,75;2
3570;0,045454545;N8;7;44682;350;19,25;3
3570;0,103896104;N8;16;44593;800;44;5
3570;0,272727273;N8;42;44805;2100;115,5;3
3570;0;N8;0;44562;0;0;0
3570;0;N8;0;44713;0;0;0
3570;0;N8;0;44774;0;0;0
3570;0;N8;0;44866;-100;-5,5;4
3570;0;N8;0;44835;-1250;-68,75;2
3571;0,012987013;N8;2;44713;40;4,84;1
3571;0,019480519;N8;3;44682;60;7,26;1
3571;0,032467532;N8;5;44743;100;12,1;2
3571;0,032467532;N8;5;44593;100;12,1;1
3571;0,045454545;N8;7;44774;140;16,94;3
3571;0,064935065;N8;10;44866;200;24,2;1
3571;0,37012987;N8;57;44805;1140;137,94;4
3571;0,422077922;N8;65;44621;1300;157,3;4
3571;0;N8;0;44562;0;0;0
3571;0;N8;0;44652;0;0;0
3571;0;N8;0;44835;0;0;0
3573;0,019480519;N8;3;44682;3;18,402;5
3573;0,025974026;N8;4;44713;4;24,536;3
3573;0,084415584;N8;13;44835;13;79,742;11
3573;0,207792208;N8;32;44621;32;196,288;14
3573;0,246753247;N8;38;44805;38;233,092;10
3573;0,285714286;N8;44;44774;44;269,896;27
3573;0,298701299;N8;46;44593;46;282,164;27
3573;0,37012987;N8;57;44866;57;349,638;17
3573;0,480519481;N8;74;44652;74;453,916;38
3573;0,636363636;N8;98;44743;98;601,132;28
3573;0,655844156;N8;101;44562;101;619,534;14
3577;0,006493506;N8;1;44562;5;6,565;1
3577;0,297402597;N8;46;44713;229;300,677;1
3577;0,604493506;N8;93;44743;465,46;611,149;2
3577;0,642857143;N8;99;44621;495;649,935;1
3577;0;N8;0;44593;0;0;0
3577;0;N8;0;44652;0;0;0
3577;0;N8;0;44682;0;0;0
3577;0;N8;0;44774;0;0;0
3577;0;N8;0;44805;0;0;0
3577;0;N8;0;44835;0;0;0
3577;0;N8;0;44866;0;0;0
3626;0,402597403;N8;62;44866;124;261,64;25
3626;5,519480519;N8;850;44713;1700;3587;202
3626;5,586038961;N8;860;44805;1720,5;3630,26;199
3626;5,727272727;N8;882;44835;1764;3722,04;172
3626;5,993506494;N8;923;44562;1846;3895,06;218
3626;6,441558442;N8;992;44652;1984;4186,24;242
3626;6,623376623;N8;1020;44593;2040;4304,4;233
3626;6,643019481;N8;1023;44743;2046,05;4317,17;268
3626;7,551948052;N8;1163;44621;2326;4907,86;252
3626;8,103896104;N8;1248;44774;2496;5266,56;235
3626;9,103896104;N8;1402;44682;2804;5916,44;302
3637;0,857142857;N8;132;44835;132;564,96;43
3637;0,987012987;N8;152;44562;152;650,56;44
3637;1,181818182;N8;182;44774;182;778,96;76
3637;1,876623377;N8;289;44621;289;1236,92;101
3637;2,064935065;N8;318;44713;318;1361,04;95
3637;2,344155844;N8;361;44682;361;1545,08;129
3637;2,461038961;N8;379;44805;379;1622,12;104
3637;2,818181818;N8;434;44866;434;1857,52;131
3637;2,850649351;N8;439;44743;439;1878,92;130
3637;3,12987013;N8;482;44652;482;2062,96;156
3637;3,577922078;N8;551;44593;551;2358,28;131
3638;0,642857143;N8;99;44743;99;451,539;35
3638;0,694805195;N8;107;44805;107;488,027;51
3638;0,707792208;N8;109;44774;109;497,149;43
3638;0,733766234;N8;113;44621;113;515,393;64
3638;0,74025974;N8;114;44835;114;519,954;37
3638;0,798701299;N8;123;44682;123;561,003;48
3638;0,850649351;N8;131;44593;131;597,491;63
3638;0,87012987;N8;134;44562;134;611,174;51
3638;0,87012987;N8;134;44866;134;611,174;48
3638;1,006493506;N8;155;44713;155;706,955;52
3638;1,11038961;N8;171;44652;171;779,931;66
3639;1,032467532;N8;159;44562;159;775,92;53
3639;1,201298701;N8;185;44774;185;902,8;46
3639;1,454545455;N8;224;44866;224;1093,12;91
3639;1,75974026;N8;271;44835;271;1322,48;90
3639;2,090909091;N8;322;44652;322;1571,36;116
3639;2,220779221;N8;342;44713;342;1668,96;122
3639;2,681818182;N8;413;44621;413;2015,44;136
3639;2,798701299;N8;431;44682;431;2103,28;121
3639;2,805194805;N8;432;44743;432;2108,16;132
3639;2,857142857;N8;440;44805;440;2147,2;136
3639;4,402597403;N8;678;44593;678;3308,64;139
3651;0,019480519;N8;3;44774;3;11,64;1
3651;1,675324675;N8;258;44743;258;1001,04;44
3651;2,149350649;N8;331;44835;331;1284,28;92
3651;2,155844156;N8;332;44621;332;1288,16;96
3651;2,214285714;N8;341;44713;341;1323,08;102
3651;2,227272727;N8;343;44866;343;1330,84;105
3651;2,448051948;N8;377;44562;377;1462,76;103
3651;2,487012987;N8;383;44682;383;1486,04;120
3651;2,714285714;N8;418;44593;418;1621,84;120
3651;3,5;N8;539;44652;539;2091,32;122
3651;5,188311688;N8;799;44805;799;3100,12;149
3653;2,402597403;N8;370;44562;370;1647,61;103
3653;2,564935065;N8;395;44621;395;1758,94;102
3653;2,935064935;N8;452;44593;452;2012,76;116
3653;3,175324675;N8;489;44713;489;2177,52;110
3653;3,649350649;N8;562;44682;562;2502,59;122
3653;4,103896104;N8;632;44866;632;2814,3;142
3653;4,168831169;N8;642;44805;642;2858,83;80
3653;4,305194805;N8;663;44743;663;2952,34;105
3653;4,662337662;N8;718;44652;718;3197,25;125
3653;5,279220779;N8;813;44835;813;3620,29;115
3653;0;N8;0;44774;0;0;4
3667;0,233766234;N8;36;44593;18;168,3;20
3667;0,298701299;N8;46;44805;23;215,05;24
3667;0,357142857;N8;55;44621;27,5;257,125;15
3667;0,38961039;N8;60;44835;30;280,5;21
3667;0,402597403;N8;62;44682;31;289,85;28
3667;0,512987013;N8;79;44774;39,5;369,325;29
3667;0,590909091;N8;91;44652;45,5;425,425;40
3667;0,74025974;N8;114;44562;57;532,95;16
3667;0,753246753;N8;116;44866;58;542,3;19
3667;0,993506494;N8;153;44743;76,5;715,275;43
3667;2,058441558;N8;317;44713;158,5;1481,98;26
3669;0,116883117;N8;18;44562;9;93,96;5
3669;0,149350649;N8;23;44774;11,5;120,06;12
3669;0,220779221;N8;34;44621;17;177,48;4
3669;0,227272727;N8;35;44652;17,5;182,7;17
3669;0,233766234;N8;36;44682;18;187,92;21
3669;0,233766234;N8;36;44805;18;187,92;8
3669;0,512987013;N8;79;44593;39,5;412,38;22
3669;0,850649351;N8;131;44743;65,5;683,82;18
3669;0,941558442;N8;145;44866;72,5;756,9;26
3669;1,162337662;N8;179;44713;89,5;934,38;18
3669;0;N8;0;44835;0;0;0
3808;0,019480519;N8;3;44562;15;15,24;2
3808;0,019480519;N8;3;44866;15;15,24;2
3808;0,025974026;N8;4;44805;20;20,32;4
3808;0,025974026;N8;4;44713;20;20,32;3
3808;0,038961039;N8;6;44593;30;30,48;6
3808;0,045454545;N8;7;44774;35;35,56;7
3808;0,045454545;N8;7;44743;35;35,56;6
3808;0,071428571;N8;11;44621;55;55,88;7
3808;0,084415584;N8;13;44835;65;66,04;5
3808;0,12987013;N8;20;44652;100;101,6;16
3808;0,12987013;N8;20;44682;100;101,6;5
3809;0,019480519;N8;3;44835;15;15,9;3
3809;0,064935065;N8;10;44774;50;53;11
3809;0,071428571;N8;11;44562;55;58,3;10
3809;0,077922078;N8;12;44866;60;63,6;1
3809;0,090909091;N8;14;44713;70;74,2;8
3809;0,103896104;N8;16;44593;80;84,8;13
3809;0,11038961;N8;17;44805;85;90,1;12
3809;0,116883117;N8;18;44743;90;95,4;14
3809;0,136363636;N8;21;44652;105;111,3;17
3809;0,149350649;N8;23;44621;115;121,9;16
3809;0,162337662;N8;25;44682;125;132,5;17
3827;0,318181818;N8;49;44805;98;252,35;30
3827;0,38961039;N8;60;44774;120;309;37
3827;0,435064935;N8;67;44866;134;345,05;31
3827;0,5;N8;77;44835;154;396,55;24
3827;0,623376623;N8;96;44682;192;494,4;48
3827;0,62987013;N8;97;44593;194;499,55;56
3827;0,675324675;N8;104;44743;208;535,6;47
3827;0,857142857;N8;132;44562;264;679,8;48
3827;0,87012987;N8;134;44621;268;690,1;59
3827;0,876623377;N8;135;44652;270;695,25;62
3827;1,214285714;N8;187;44713;374;963,05;37
3837;0,188311688;N8;29;44562;58;164,14;9
3837;0,603896104;N8;93;44866;186;526,38;37
3837;0,701298701;N8;108;44835;216;611,28;46
3837;0,876623377;N8;135;44743;270;764,1;78
3837;0,948051948;N8;146;44805;292;826,36;69
3837;1,123376623;N8;173;44774;346;979,18;68
3837;1,155844156;N8;178;44682;356;1007,48;73
3837;1,318181818;N8;203;44713;406;1148,98;71
3837;1,603896104;N8;247;44652;494;1398,02;94
3837;1,811688312;N8;279;44621;558;1579,14;126
3837;2,272727273;N8;350;44593;700;1981;64
3838;0,149350649;N8;23;44562;46;133,4;7
3838;0,402597403;N8;62;44866;124;359,6;35
3838;0,681818182;N8;105;44621;210;609;44
3838;0,733766234;N8;113;44835;226;655,4;39
3838;0,948051948;N8;146;44774;292;846,8;59
3838;1,032467532;N8;159;44743;318;922,2;64
3838;1,155844156;N8;178;44682;356;1032,4;59
3838;1,266233766;N8;195;44805;390;1131;44
3838;1,538961039;N8;237;44652;474;1374,6;85
3838;1,850649351;N8;285;44593;570;1653;66
3838;1,980519481;N8;305;44713;610;1769;46
3839;0,279220779;N8;43;44866;86;269,18;30
3839;0,720779221;N8;111;44835;222;694,86;48
3839;0,75974026;N8;117;44713;234;732,42;55
3839;0,876623377;N8;135;44774;270;845,1;66
3839;0,88961039;N8;137;44805;274;857,62;40
3839;0,909090909;N8;140;44743;280;876,4;57
3839;0,915584416;N8;141;44682;282;882,66;64
3839;1,131948052;N8;174;44621;348,64;1091,24;60
3839;1,272727273;N8;196;44593;392;1226,96;74
3839;1,571428571;N8;242;44652;484;1514,92;81
3839;0;N8;0;44562;-20,4;-63,852;29
3846;0,025974026;N8;4;44805;4;19,2;2
3846;0,058441558;N8;9;44562;9;43,2;8
3846;0,090909091;N8;14;44593;14;67,2;10
3846;0,116883117;N8;18;44713;18;86,4;13
3846;0,12987013;N8;20;44774;20;96;19
3846;0,168831169;N8;26;44743;26;124,8;19
3846;0,181818182;N8;28;44652;28;134,4;16
3846;0,207792208;N8;32;44866;32;153,6;20
3846;0,220779221;N8;34;44682;34;163,2;19
3846;0,220779221;N8;34;44835;34;163,2;16
3846;0,227272727;N8;35;44621;35;168;15
3847;0,006493506;N8;1;44621;1;4,8;1
3847;0,008961039;N8;1;44562;1,38;6,624;1
3847;0,012987013;N8;2;44805;2;9,6;2
3847;0,022402597;N8;3;44593;3,45;16,56;3
3847;0,031818182;N8;5;44866;4,9;23,52;4
3847;0,168831169;N8;26;44774;26;124,8;1
3847;0,188311688;N8;29;44743;29;139,2;2
3847;0;N8;0;44652;0;0;0
3847;0;N8;0;44682;0;0;0
3847;0;N8;0;44713;0;0;0
3847;0;N8;0;44835;0;0;0
3849;0,051948052;N8;8;44866;8;42,848;8
3849;0,058441558;N8;9;44713;9;48,204;9
3849;0,103896104;N8;16;44835;16;85,696;10
3849;0,11038961;N8;17;44774;17;91,052;17
3849;0,116883117;N8;18;44562;18;96,408;15
3849;0,123376623;N8;19;44593;19;101,764;13
3849;0,123376623;N8;19;44805;19;101,764;12
3849;0,136363636;N8;21;44682;21;112,476;14
3849;0,149350649;N8;23;44743;23;123,188;19
3849;0,181818182;N8;28;44621;28;149,968;12
